,age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,ypred
18613,33,4,11,2,6,0,4,1,3781,0,40,39,0
9076,25,4,8,4,1,3,4,0,0,0,60,39,0
22705,39,4,11,0,7,4,4,0,0,0,40,39,0
10865,24,4,9,4,13,3,4,1,0,0,40,39,0
31431,59,6,15,2,3,0,4,1,0,0,20,39,0
16790,51,4,9,2,10,0,4,1,0,0,70,39,1
15001,44,4,12,2,10,0,4,1,0,0,44,39,1
9246,39,4,11,2,3,0,4,1,0,0,40,39,0
4666,45,4,11,2,10,0,0,1,0,0,8,39,0
15301,39,4,15,4,14,4,4,1,0,0,40,39,0
291,31,4,11,0,10,1,4,0,0,0,40,39,0
10377,44,5,11,2,14,0,4,1,0,0,96,39,0
9349,21,4,15,4,12,3,4,0,0,0,15,39,0
3216,34,4,9,2,5,0,4,1,0,0,50,39,0
16246,35,5,14,2,10,0,4,1,0,0,50,39,1
10638,18,4,15,4,8,3,4,0,0,0,16,39,0
31373,50,2,11,2,6,0,4,1,0,0,40,39,0
31382,26,4,1,4,7,4,4,0,0,0,15,39,0
12546,39,4,9,2,4,0,4,1,0,0,45,39,1
26074,47,5,9,2,4,0,4,1,0,0,50,5,1
12991,76,0,0,2,0,0,4,1,1173,0,40,39,0
1671,43,4,15,4,4,4,4,1,0,0,50,39,0
5815,45,6,15,2,4,0,4,1,0,0,60,39,1
16083,37,6,10,2,10,0,4,1,0,0,60,39,1
3935,17,4,1,4,12,3,4,0,0,0,35,39,0
6294,30,4,15,4,8,4,4,0,0,0,36,39,0
31642,57,4,11,2,3,0,4,1,0,0,40,39,0
4145,36,4,9,2,10,5,4,0,0,0,50,20,1
20810,39,4,11,5,1,1,4,0,0,0,20,39,0
18948,50,2,11,2,4,0,4,1,5178,0,40,39,1
24345,40,4,11,0,1,3,4,1,0,0,40,39,0
20425,42,4,11,2,8,0,4,1,0,0,40,39,0
28884,23,4,15,4,12,2,1,1,0,0,25,30,0
17294,41,4,11,2,7,0,4,1,0,0,45,39,0
12308,26,4,11,0,6,3,4,0,0,0,40,39,0
15597,32,4,7,0,7,1,4,0,0,0,50,39,0
1407,39,2,7,2,3,5,4,0,0,0,50,39,0
19293,51,4,11,5,1,2,4,0,0,0,40,39,0
2160,41,4,11,2,4,0,4,1,7298,0,40,39,1
17131,24,4,15,4,12,3,4,0,0,0,15,39,0
7267,29,4,0,5,12,4,4,0,0,0,40,39,0
19382,58,4,7,2,3,0,4,1,0,0,40,39,0
2318,62,7,12,2,10,0,4,1,0,0,60,39,1
200,26,4,12,4,10,1,4,0,0,1876,40,39,0
13775,33,6,15,2,12,0,4,1,0,0,60,39,0
18824,25,4,15,4,10,3,4,0,0,0,40,39,0
22549,24,4,15,4,8,1,4,1,0,0,35,39,0
9686,51,4,15,2,12,0,4,1,0,0,40,39,1
15716,46,4,15,0,12,4,4,0,0,0,40,39,0
14407,36,2,11,4,8,1,4,1,0,0,40,39,0
9146,37,4,12,2,4,0,4,1,0,0,55,8,1
6553,43,2,9,0,10,4,4,0,0,0,55,39,0
31092,40,4,7,2,8,0,4,1,0,0,40,39,0
7092,21,4,0,4,1,1,4,0,0,0,39,39,0
16352,54,4,9,2,12,0,4,1,7688,0,50,39,1
2152,21,0,15,4,0,3,4,1,0,0,30,39,0
16340,40,4,15,2,10,5,4,0,0,0,40,39,1
22285,38,4,15,2,4,0,4,1,0,1902,50,39,1
8817,39,4,15,5,7,3,4,1,0,0,40,39,0
22089,18,4,11,4,1,3,4,0,0,0,40,39,0
1768,71,4,11,2,11,0,4,1,6767,0,20,39,1
28200,44,5,15,4,12,1,4,1,0,2258,60,39,0
6693,42,4,9,2,10,0,4,1,0,0,90,39,1
6300,77,6,15,4,3,1,4,1,0,0,40,39,0
18826,50,2,15,2,11,0,4,1,0,0,52,39,1
1188,24,7,9,4,1,1,4,0,0,0,65,39,0
19837,43,4,15,0,10,4,2,0,0,0,40,39,0
32497,34,4,11,4,8,1,4,0,0,0,28,39,0
6979,63,4,15,2,3,0,4,1,10566,0,45,39,1
25824,35,6,9,2,5,0,4,1,0,0,45,39,0
12726,25,4,12,4,10,3,4,0,0,0,35,39,0
17773,47,0,11,5,0,4,2,0,0,0,32,39,0
10699,26,4,15,2,12,5,2,0,0,0,40,39,0
6724,40,6,15,2,10,0,4,1,0,0,60,39,1
7898,33,4,11,2,8,0,4,1,0,0,40,39,0
4446,49,4,11,5,8,1,2,0,0,0,35,39,0
29028,48,4,15,2,6,0,4,1,0,0,40,39,0
32225,51,4,6,2,7,0,4,1,0,0,45,39,0
7880,52,4,11,2,14,0,4,1,0,0,50,39,0
22958,18,6,1,4,8,3,4,0,594,0,4,39,0
29206,59,0,8,0,0,1,4,1,0,0,48,39,0
10316,40,7,12,4,4,1,4,0,0,0,35,39,0
8207,56,4,11,0,4,1,2,1,0,0,40,0,0
15020,58,4,4,2,7,0,4,1,0,0,40,39,0
26779,31,4,11,4,1,3,4,0,0,0,8,39,0
9559,42,4,10,3,8,1,4,1,27828,0,60,0,1
17016,42,4,12,4,4,1,4,0,4650,0,40,39,0
19763,33,7,10,2,10,5,4,0,0,0,48,39,1
19775,17,0,0,4,0,3,4,1,0,0,40,39,0
19660,49,4,11,2,3,0,4,1,0,0,40,39,0
26767,53,6,0,2,5,0,4,1,0,0,40,39,0
25503,48,4,12,2,13,0,4,1,0,0,40,39,1
11793,54,0,11,6,0,3,4,0,0,0,40,39,0
250,41,4,14,2,10,5,4,0,0,0,40,39,1
1379,32,4,9,0,4,4,4,0,0,0,40,2,0
23730,44,4,2,0,14,1,4,0,0,0,40,39,0
8908,29,0,9,3,0,1,4,1,0,0,50,39,0
27151,36,2,11,2,4,0,4,1,0,0,40,39,0
16733,33,4,11,4,6,1,4,1,0,0,40,39,0
9244,38,4,7,4,7,1,2,0,10520,0,50,39,1
18895,35,4,11,1,8,5,4,0,0,0,40,39,0
15254,21,4,11,4,3,1,4,1,0,0,40,39,0
27415,21,4,11,4,8,3,4,0,0,0,40,39,0
7649,44,4,15,2,12,0,4,1,0,0,40,39,1
14121,53,4,11,6,1,1,2,0,0,0,40,39,0
5345,30,4,8,2,6,0,4,1,0,0,53,39,0
9860,20,0,15,4,0,3,1,0,0,1602,40,36,0
15883,21,4,11,4,8,3,4,1,0,0,40,39,0
29260,28,4,15,2,12,0,0,1,0,0,60,39,0
19162,44,4,6,2,7,0,2,1,0,0,40,39,0
3271,38,1,12,2,4,0,4,1,0,0,40,39,1
19234,26,4,11,4,1,4,2,0,0,0,40,23,0
20553,30,1,9,4,4,2,1,0,0,0,45,39,0
3454,49,2,9,0,10,4,2,0,0,0,40,39,0
20762,31,7,15,4,3,1,4,1,0,0,40,39,0
28969,60,4,15,2,3,0,3,1,0,0,32,39,0
22914,52,4,15,0,4,1,4,1,0,0,60,39,0
7152,24,4,15,4,3,3,4,1,0,0,40,39,0
26249,66,4,9,2,12,0,4,1,0,0,5,39,0
7912,24,4,9,4,12,3,4,0,0,0,35,39,0
17596,55,4,11,2,12,0,4,1,4064,0,40,39,0
31347,39,4,9,0,13,1,4,1,0,0,40,39,0
28389,31,2,11,2,11,0,4,1,0,0,40,39,0
25973,51,2,10,2,10,5,2,0,0,0,40,39,1
5096,65,2,11,6,8,4,2,0,0,0,25,39,0
28565,23,4,15,4,1,1,4,1,0,0,20,39,0
10961,21,4,11,4,1,1,4,0,0,0,25,39,0
10497,24,4,11,0,7,1,4,1,0,0,40,39,0
31289,33,2,9,4,4,1,4,0,0,0,50,39,0
4700,26,4,2,4,3,2,3,1,0,0,48,13,0
15881,30,4,11,4,1,3,4,0,0,0,40,39,0
13856,58,6,15,0,3,4,4,1,0,0,40,39,0
13418,46,4,8,2,13,0,4,1,0,0,40,39,1
25389,26,4,9,4,8,1,4,1,0,0,40,39,0
20777,49,4,11,2,5,0,4,1,0,0,40,39,0
21567,39,2,7,0,8,4,4,0,0,0,55,39,0
9251,52,4,9,0,3,4,4,1,0,0,25,39,0
28784,49,6,0,4,3,1,2,1,0,0,32,39,0
13723,36,2,15,2,3,0,4,1,0,0,40,39,0
10993,23,4,11,4,3,3,4,1,0,0,40,39,0
11572,29,4,15,2,1,5,4,0,0,0,65,39,0
27325,33,4,8,5,11,1,4,0,0,0,40,39,0
31767,19,4,15,4,6,3,4,1,0,0,25,39,0
15028,64,6,5,2,3,0,4,1,0,0,20,39,0
23050,49,6,9,4,4,3,4,0,0,0,40,39,0
9864,34,4,15,4,3,1,4,1,0,0,40,39,0
843,62,2,9,6,10,1,4,0,0,0,48,39,0
15042,30,4,11,4,1,4,4,1,0,0,40,39,0
22045,24,4,11,4,12,1,4,0,0,0,48,39,0
10620,37,4,0,2,3,0,4,1,0,0,40,39,0
7220,27,4,10,4,1,3,4,0,0,0,40,39,0
3432,36,4,11,2,7,0,4,1,0,0,40,39,0
17046,56,2,15,0,4,1,4,0,0,0,40,39,0
459,32,0,15,2,0,0,4,1,0,0,40,39,0
27743,42,4,9,4,4,1,4,0,0,0,35,39,0
7381,20,4,15,4,10,4,4,0,0,0,25,39,0
4155,66,0,5,4,0,2,2,1,0,0,30,39,0
6824,27,4,11,2,8,0,4,1,0,0,40,39,0
17606,26,4,15,4,8,1,4,1,0,0,60,39,0
30103,57,1,9,2,13,0,4,1,0,0,48,39,1
25038,27,4,9,2,3,0,4,1,0,0,40,39,0
11829,44,2,9,2,11,0,4,1,0,0,40,39,1
10450,45,2,15,0,1,4,2,0,6497,0,35,39,0
23899,47,4,11,2,8,5,4,0,0,0,38,39,0
12834,18,4,2,4,1,3,4,0,0,0,30,39,0
4205,25,4,11,4,8,3,4,0,0,0,10,39,0
8531,51,4,8,2,6,0,4,1,0,0,40,12,0
19136,28,4,15,2,13,0,4,1,0,0,70,39,0
17051,61,5,15,2,12,0,4,1,0,1902,35,39,1
2509,31,4,7,2,3,1,1,1,0,0,50,39,0
21743,35,4,11,0,8,4,4,0,0,0,40,39,0
24858,54,4,15,2,3,0,4,1,0,0,45,39,1
12444,34,4,11,0,14,1,4,1,0,0,40,39,0
322,35,4,11,0,14,1,4,1,0,0,45,39,0
26407,59,5,4,2,5,0,4,1,0,0,40,22,0
14280,21,0,15,4,0,3,4,1,0,0,40,39,0
15470,42,4,8,2,4,5,4,0,7298,0,35,39,1
30692,49,4,11,4,8,1,4,0,0,0,40,39,0
3321,37,4,7,2,13,0,4,1,0,0,50,39,1
31,20,4,15,4,12,3,2,1,0,0,44,39,0
24653,36,6,15,4,8,4,4,0,0,0,50,39,0
10089,49,1,8,0,4,4,2,0,0,0,45,39,0
10830,47,4,11,0,7,4,4,0,0,0,40,39,0
13550,49,4,11,6,3,4,1,0,0,0,40,35,0
2533,27,4,15,4,12,1,2,1,0,0,40,39,0
11909,37,4,15,2,4,5,4,0,0,0,45,39,1
14988,34,4,11,4,10,1,4,0,0,1669,45,39,0
13694,63,6,4,4,12,1,4,0,0,0,3,39,0
6918,24,4,15,4,12,1,1,0,0,0,50,30,0
26814,35,7,11,2,3,0,4,1,0,0,40,39,0
16106,48,4,7,2,14,0,4,1,0,0,44,39,0
540,44,4,15,2,14,0,4,1,0,0,40,39,0
17529,40,7,9,0,10,1,4,1,0,0,40,39,0
18407,32,4,11,4,1,1,4,0,0,0,42,39,0
18263,23,4,9,4,4,3,4,0,0,0,40,39,0
6873,73,6,2,2,5,0,4,1,0,0,18,39,0
6647,21,1,2,4,1,3,2,1,0,0,25,39,0
24811,47,4,11,2,3,0,4,1,0,0,40,39,0
7095,37,6,11,2,13,0,4,1,0,0,30,39,0
27141,36,4,9,2,12,5,4,1,0,0,60,0,1
6295,40,5,12,2,4,5,4,0,15024,0,30,20,1
14868,19,4,11,4,8,3,4,0,0,1721,40,39,0
18276,50,4,11,0,12,1,4,1,0,0,60,39,0
562,47,4,15,2,10,0,4,1,0,0,50,39,1
727,20,4,15,4,8,1,4,0,0,0,20,39,0
4980,45,0,6,5,0,3,2,1,0,0,40,39,0
6744,34,6,11,2,5,0,4,1,0,0,80,39,0
10545,90,4,11,2,3,0,4,1,9386,0,50,7,1
24710,31,4,15,4,1,4,2,0,0,0,40,39,0
21095,60,4,5,0,7,4,4,0,0,0,40,39,0
31430,57,5,11,2,12,0,4,1,0,0,45,39,0
650,20,4,15,4,8,3,4,1,0,0,20,39,0
2545,35,4,11,0,12,1,4,0,0,0,50,39,0
18781,47,2,14,2,10,0,4,1,0,0,35,39,1
20052,35,4,12,4,10,1,4,1,0,0,45,39,0
27455,27,4,1,4,3,1,4,1,0,0,45,39,0
3880,54,1,15,2,11,0,4,1,0,0,48,39,1
2538,47,4,11,2,7,0,4,1,0,0,50,39,0
16061,30,4,11,4,3,1,4,1,0,0,40,39,0
31657,67,7,5,2,14,0,4,1,0,0,35,39,0
22796,57,6,11,2,8,0,4,1,0,0,60,39,0
21381,22,4,15,2,3,0,4,1,0,0,40,39,0
26425,22,4,2,4,5,1,0,1,0,0,50,39,0
30678,18,4,2,4,8,3,4,1,0,0,18,39,0
32141,34,4,15,4,1,4,4,0,0,0,40,11,0
8637,25,4,15,4,1,1,4,1,0,0,30,39,0
9026,38,4,8,2,12,0,4,1,0,0,40,39,1
1420,19,0,15,4,0,3,4,1,0,0,50,39,0
14967,19,4,11,4,6,1,4,1,0,0,40,39,0
21601,24,4,11,4,3,3,4,1,0,0,40,39,0
29386,25,4,11,4,12,4,4,1,0,0,40,39,0
2800,47,4,9,2,10,0,4,1,0,0,40,39,1
28180,31,6,9,4,13,1,4,0,0,0,40,39,0
8171,29,7,9,4,3,1,4,1,0,0,40,39,0
12666,44,4,9,2,10,0,4,1,0,0,40,39,1
312,19,0,15,4,0,3,2,0,0,0,25,39,0
9111,19,7,15,4,10,3,4,1,0,0,10,39,0
16725,20,0,15,4,0,3,4,0,0,0,40,39,0
3355,25,4,9,4,10,1,4,1,0,0,40,39,0
26581,36,7,10,2,10,5,4,0,0,0,36,39,1
22646,23,5,8,4,3,1,4,1,0,0,50,39,0
2761,34,0,1,0,0,3,4,1,0,0,84,39,0
7630,20,4,0,4,6,4,4,1,0,0,50,39,0
12996,37,0,11,0,0,1,1,0,0,0,42,0,0
17974,46,4,12,2,4,0,4,1,15024,0,65,39,1
17064,19,4,15,4,12,3,4,0,0,0,25,39,0
19046,39,4,9,2,13,0,1,1,3137,0,40,0,0
30887,35,4,11,2,6,5,4,0,0,0,40,39,0
13940,28,2,12,4,10,1,4,0,0,0,40,39,0
19388,62,4,6,4,9,1,2,0,1055,0,22,39,0
12422,17,4,1,4,1,3,4,0,0,0,32,39,0
3306,27,4,15,4,12,1,4,1,0,0,44,39,0
4334,41,2,15,2,12,0,4,1,0,0,40,39,0
14432,21,4,15,4,3,3,4,1,0,0,40,39,0
14363,23,0,8,4,0,1,0,0,0,0,30,39,0
26450,24,0,11,4,0,1,4,0,0,0,36,39,0
12818,48,5,15,2,12,0,4,1,0,0,38,39,1
11825,20,4,15,4,8,3,4,1,0,0,20,39,0
27966,30,2,15,4,6,3,4,1,0,0,40,39,0
5590,78,0,11,6,0,1,4,0,0,0,1,39,0
5073,48,4,10,2,10,0,4,1,0,0,40,39,1
26435,38,4,15,0,4,4,4,0,0,0,40,39,0
7289,28,2,15,4,1,2,2,1,0,0,40,14,0
11517,23,4,9,4,13,1,4,0,0,0,20,39,0
28158,23,4,11,4,7,3,4,0,0,0,16,39,0
28603,75,0,4,2,0,0,4,1,0,0,25,39,0
22199,50,4,11,5,1,2,4,0,0,0,40,39,0
16199,30,4,11,4,5,3,4,1,0,0,40,39,0
5854,40,4,15,2,3,0,4,1,0,0,40,0,0
18062,47,4,10,2,10,0,4,1,0,0,60,39,1
6785,42,2,15,2,3,0,4,1,0,0,40,39,0
10548,30,4,14,0,12,3,4,1,0,0,55,39,0
3710,27,4,11,4,1,1,4,1,4416,0,40,39,0
29343,18,1,1,4,8,3,1,1,0,0,15,30,0
18882,43,4,14,2,10,0,4,1,99999,0,60,39,1
22956,30,7,12,2,10,0,1,1,0,0,20,36,0
18770,31,4,1,4,8,1,4,1,0,0,40,39,0
1102,39,5,6,2,4,0,4,1,0,1651,40,26,0
28891,23,0,7,2,0,0,4,1,0,0,20,39,0
7725,53,4,11,0,7,1,4,1,0,0,50,39,0
22868,54,4,11,2,3,0,4,1,0,0,40,39,0
12253,20,0,15,4,0,1,2,0,0,0,20,39,0
13615,17,4,1,4,12,4,4,0,0,0,12,31,0
13686,50,4,11,2,6,0,2,1,0,0,40,39,0
25668,69,6,8,2,12,0,4,1,0,0,8,39,0
25496,67,7,15,2,5,0,4,1,0,0,8,39,0
20226,48,4,11,2,14,0,4,1,0,0,55,39,0
27120,37,4,14,2,10,0,4,1,0,0,50,39,1
12298,28,4,11,2,7,0,4,1,0,0,40,39,0
19467,45,5,9,2,4,0,4,1,0,0,51,39,1
25419,52,6,8,2,3,0,4,1,0,0,40,39,0
16103,69,0,3,2,0,0,1,1,0,0,34,30,0
25425,41,6,15,2,4,0,4,1,0,0,40,39,0
19758,27,6,11,4,11,1,4,1,0,0,30,39,0
1921,38,4,12,2,3,0,2,1,0,0,40,39,0
29135,24,4,15,4,12,3,4,1,0,0,20,39,0
6665,39,2,11,2,11,0,4,1,0,1887,40,39,1
15144,26,4,8,4,8,1,4,0,0,0,40,39,0
13884,70,0,11,2,0,0,4,1,0,0,60,39,0
4704,60,6,8,2,14,5,4,0,0,0,15,11,0
22978,35,4,12,5,10,1,4,1,0,0,40,39,0
18963,31,4,15,0,8,1,4,0,0,0,15,39,0
7405,55,4,7,0,1,4,4,0,0,0,40,39,0
12090,65,6,8,2,5,0,4,1,0,0,25,39,0
303,55,4,11,2,12,0,4,1,4386,0,40,39,0
30768,53,4,12,2,4,0,4,1,0,1902,50,39,1
9542,47,4,15,0,8,4,4,0,0,0,40,39,0
4794,48,4,11,2,7,0,4,1,0,0,48,39,0
13159,35,4,15,4,10,4,1,1,4650,0,20,39,0
29,49,4,11,2,3,0,4,1,0,0,40,39,0
21490,19,4,15,4,4,3,2,1,0,0,30,39,0
23032,33,4,9,2,4,0,2,1,0,0,40,0,1
13469,43,4,15,2,3,0,4,1,0,0,40,39,0
7856,28,2,7,6,10,4,4,1,0,0,40,39,0
22710,29,4,9,4,10,3,1,1,0,0,64,30,0
19788,17,0,1,4,0,3,4,0,0,0,8,39,0
19554,30,4,9,4,12,1,4,0,0,0,40,39,0
25461,38,4,9,2,10,0,4,1,0,0,40,2,1
26465,34,6,10,2,10,0,4,1,0,0,32,2,0
24383,35,4,1,0,3,1,2,1,0,0,40,39,0
16575,22,4,11,4,8,4,4,0,0,0,35,39,0
11631,20,4,15,4,13,1,4,0,0,0,10,39,0
11220,74,4,11,2,8,0,4,1,0,0,15,39,0
22098,42,1,9,2,10,0,4,1,0,0,40,39,1
7561,35,4,9,2,12,0,4,1,0,0,52,39,1
14657,33,4,15,0,13,1,4,0,0,0,40,39,0
7266,45,4,9,2,10,0,4,1,0,0,40,39,1
18639,58,4,1,2,3,0,4,1,0,0,40,39,0
29409,39,4,7,2,4,0,4,1,0,0,50,39,1
1357,31,4,9,4,13,1,4,1,0,0,37,39,0
14680,26,6,11,2,4,0,4,1,0,0,40,28,0
28623,33,4,1,4,3,1,4,1,0,0,65,39,0
13844,24,4,11,2,3,0,4,1,0,0,44,26,0
32008,58,0,3,3,0,4,0,1,0,0,40,39,0
5781,21,4,7,4,1,3,4,0,0,0,20,39,0
16415,50,4,9,4,4,1,4,1,0,0,40,39,0
4781,39,6,9,5,3,3,4,1,0,0,35,39,0
24445,24,6,5,2,3,0,4,1,0,0,40,39,0
6229,36,4,11,4,1,1,2,0,0,0,40,39,0
7778,25,4,9,2,4,0,4,1,0,0,40,39,0
4902,47,4,15,2,3,0,4,1,0,0,40,39,0
31105,38,4,15,2,7,0,4,1,0,0,60,39,0
2298,41,6,11,2,8,0,4,1,0,0,60,39,0
7689,33,6,11,4,5,3,4,1,0,0,70,39,0
10512,37,4,11,2,3,0,4,1,0,0,40,39,0
16841,42,4,15,0,10,1,4,1,0,0,40,39,0
5047,26,4,15,4,14,1,4,1,0,0,40,39,0
23583,31,2,11,2,3,0,4,1,0,0,40,39,0
24338,48,4,11,2,7,0,4,1,0,0,40,39,0
29516,22,4,15,4,14,3,1,1,0,0,40,39,0
20610,90,4,12,2,10,5,4,0,0,0,40,39,1
20327,55,4,11,0,3,1,4,1,0,0,40,39,0
9462,26,4,15,4,1,1,4,1,0,0,30,39,0
31155,31,6,15,2,3,0,4,1,0,0,40,39,0
23405,36,4,11,4,7,1,2,0,0,0,48,39,0
7246,54,4,9,2,14,0,4,1,0,0,40,39,1
3110,24,1,9,4,10,1,1,1,0,0,40,39,0
15699,56,4,11,0,3,1,4,1,0,0,42,39,0
21625,23,4,11,4,3,1,4,1,0,0,40,33,0
30829,22,7,15,4,14,3,4,1,0,0,25,39,0
21436,31,4,11,2,8,0,4,1,0,0,40,39,0
31227,51,6,11,2,12,0,4,1,0,0,60,39,0
22212,52,2,11,0,1,4,2,0,0,0,40,39,0
6196,42,4,15,2,13,0,4,1,0,0,20,39,0
3293,39,6,11,2,4,0,4,1,0,0,40,39,0
10514,42,4,11,2,12,0,4,1,0,0,40,39,0
30348,29,4,8,2,7,0,4,1,0,1887,48,39,1
26965,22,2,11,4,6,3,2,1,0,0,40,39,0
15823,21,4,15,4,3,1,4,1,0,0,40,39,0
10323,35,4,11,5,14,1,4,1,0,0,50,39,0
28956,35,4,15,0,4,1,4,0,0,0,40,39,0
28396,30,4,9,4,4,1,4,0,0,0,55,39,0
9515,46,5,15,0,4,4,4,0,2036,0,60,39,0
22682,43,6,12,0,10,1,4,0,0,0,20,39,0
4895,38,5,11,4,5,1,4,1,0,0,50,39,0
8291,17,4,1,4,6,3,4,1,0,0,20,39,0
20394,46,4,11,2,7,0,4,1,0,0,40,39,0
14737,51,2,11,2,3,0,4,1,0,0,40,39,0
26666,19,4,15,4,8,3,4,0,0,0,15,39,0
19035,26,4,9,4,4,1,1,1,0,0,35,35,0
26356,34,4,12,2,4,0,1,1,3103,0,40,19,1
24413,26,4,11,4,14,1,4,1,0,0,40,39,0
31042,34,4,9,2,4,0,4,1,0,0,50,39,1
1645,71,5,11,2,1,5,4,0,0,0,20,39,0
5404,29,4,8,2,3,0,4,1,0,0,50,39,0
27220,35,4,14,2,10,0,4,1,7688,0,50,39,1
29683,46,1,11,2,1,0,2,1,0,0,80,39,0
30141,62,1,15,6,11,1,4,0,0,0,40,39,0
3047,31,4,9,4,12,1,4,1,0,0,40,39,0
26207,40,4,9,2,10,0,4,1,0,0,44,39,1
28959,33,4,5,2,5,0,4,1,0,0,40,26,0
17709,39,4,12,2,10,0,4,1,0,0,40,39,1
436,34,2,11,4,5,1,2,1,594,0,60,39,0
3144,40,4,9,2,4,0,4,1,0,0,50,39,1
11233,50,4,9,2,3,0,4,1,0,0,50,39,1
27703,25,4,9,4,12,3,4,1,0,0,50,39,0
29815,32,4,15,2,3,0,4,1,0,0,40,39,0
26817,36,2,15,5,1,3,2,1,0,0,40,39,0
19730,20,4,11,2,3,0,4,1,0,0,40,39,0
2276,47,4,7,6,8,3,4,0,0,0,35,39,0
18701,34,2,9,4,10,2,2,1,0,0,15,39,0
28681,54,2,12,0,10,1,4,0,0,0,40,39,0
16695,38,4,8,4,13,3,4,0,0,0,40,39,0
8509,24,5,15,4,14,3,4,1,0,0,40,39,0
14651,43,2,11,0,13,1,2,0,0,0,40,39,0
10147,43,4,11,2,4,0,4,1,0,0,40,39,0
10962,21,4,15,4,11,1,2,0,99999,0,40,39,1
6863,26,4,15,4,8,3,4,0,0,0,24,39,0
15919,28,4,15,4,4,1,4,0,0,0,35,39,0
4386,53,1,15,5,3,1,2,1,0,0,40,39,0
8271,45,4,15,0,7,4,4,0,0,0,40,39,0
9611,19,4,15,4,8,3,4,0,0,0,35,39,0
27939,51,5,15,2,12,0,4,1,0,0,50,39,1
31075,26,4,12,2,10,0,4,1,0,0,20,39,0
26907,26,4,9,4,10,1,2,0,0,0,45,39,0
31234,22,2,1,4,6,3,4,1,0,0,35,39,0
2201,28,1,7,2,1,0,4,1,0,0,60,39,0
4401,48,2,15,2,4,5,4,0,5178,0,40,39,1
9429,27,4,9,2,10,0,4,1,0,0,40,39,0
2841,45,2,14,0,10,4,2,0,0,1726,40,39,0
25593,27,7,9,4,13,1,4,1,0,0,12,39,0
13161,65,0,15,2,0,0,1,1,0,0,20,39,0
25807,27,4,8,4,7,4,4,1,0,0,45,39,0
32388,40,4,7,5,13,4,4,0,1471,0,32,39,0
19290,21,4,11,4,6,3,4,0,0,0,35,39,0
922,42,4,4,2,7,5,4,0,0,0,38,26,0
15112,44,1,11,0,3,4,4,1,0,0,40,39,0
12247,75,4,11,2,3,0,4,1,0,0,20,39,0
8762,34,4,11,3,7,4,4,0,0,0,40,39,0
24469,50,2,15,0,8,4,2,0,0,0,40,39,0
27979,54,6,9,2,4,5,4,0,0,1977,35,39,1
25701,31,4,15,2,1,5,2,0,0,0,40,39,0
3086,44,4,11,0,7,4,2,0,0,0,56,39,0
23915,24,0,11,4,0,1,1,0,0,0,45,0,0
11388,23,4,6,4,8,3,1,1,0,0,20,30,0
14875,25,1,15,2,11,0,2,1,0,0,40,39,0
3377,39,4,9,2,12,0,4,1,0,0,40,39,1
32053,33,4,11,2,3,0,4,1,3411,0,40,39,0
8969,24,4,15,4,12,3,4,1,0,0,43,39,0
142,19,4,15,4,8,3,4,1,0,0,30,26,0
16643,44,4,8,2,3,0,4,1,0,0,40,39,0
19833,47,4,11,0,14,1,4,1,0,1590,40,39,0
11169,50,4,9,0,10,4,4,0,0,0,45,39,0
22128,55,6,12,2,10,0,4,1,7298,0,40,39,1
20062,32,4,1,0,8,4,4,0,0,0,40,39,0
24678,49,4,15,2,14,0,4,1,0,0,40,39,0
23078,50,4,10,2,10,0,4,1,15024,0,50,39,1
22333,42,6,1,2,5,0,4,1,0,0,60,39,0
9108,54,6,12,2,12,0,4,1,4386,0,45,39,1
2341,45,4,8,2,3,0,4,1,0,0,40,2,0
18783,32,6,15,2,12,0,0,1,0,0,60,39,0
6151,27,4,11,2,3,0,4,1,0,0,40,39,0
4318,26,4,11,4,1,1,4,0,0,0,40,39,0
32094,30,4,11,2,6,0,4,1,0,0,40,39,0
6777,29,7,15,4,8,4,4,0,0,0,40,39,0
10128,17,4,1,4,6,3,4,1,0,0,12,39,0
1032,27,4,15,4,12,1,4,1,0,0,40,39,0
1678,27,1,15,2,3,0,4,1,0,0,50,39,0
26771,22,4,9,4,12,1,4,0,0,0,40,39,0
13530,39,4,11,5,3,4,4,1,0,0,40,39,0
21906,23,6,3,2,12,2,4,1,0,0,40,39,0
21788,20,4,11,4,14,2,2,1,0,0,45,39,0
8985,28,0,8,5,0,4,4,0,0,0,40,26,0
4827,34,5,11,2,3,0,4,1,0,0,54,0,0
9332,31,4,6,4,7,1,4,1,0,0,40,39,0
17319,27,4,9,4,4,1,4,1,0,0,50,39,0
27497,76,6,5,4,5,1,4,1,0,0,30,39,0
11802,35,4,15,2,10,0,0,1,0,0,60,39,1
29643,27,4,11,2,6,0,4,1,0,0,40,39,0
12185,34,6,9,0,10,4,4,0,0,0,50,39,0
31801,48,6,12,2,12,0,4,1,0,0,50,9,1
3639,39,4,9,2,12,0,4,1,0,1848,40,39,1
8784,30,4,8,4,6,3,4,1,0,0,45,39,0
8232,26,2,9,4,10,1,4,0,4865,0,35,39,0
26540,42,4,15,5,1,3,4,0,0,0,40,39,0
5045,48,6,15,2,10,0,4,1,0,0,35,39,0
25590,21,7,15,4,13,3,4,1,0,0,10,39,0
7236,40,4,0,0,14,3,4,1,0,0,40,39,0
2757,22,4,11,4,6,3,4,1,0,0,40,39,0
